"año","lanzamiento","institucion","nombre","nivelDelCurso","clase","estado","notaFinal"
2019,"Spring","UiP","Persona21018613228237","Basic 1","Diaz EN1 - Basic 1 (Spring 2019)","No Show",0
2019,"Spring","UPN","Persona42638167375501524992","Basic 1","Diaz EN1 - Basic 1 (Spring 2019)","No Show",0
2019,"Spring","UPN","Persona8134757550868557","Basic 1","Diaz EN1 - Basic 1 (Spring 2019)","No Show",0
2019,"Spring","UPN","Persona99504894955866720","Basic 1","Diaz EN2 - Basic 1 (Spring 2019)","No Show",0
2019,"Spring","UPN","Persona42646239155778084864","Basic 1","Diaz EN2 - Basic 1 (Spring 2019)","No Show",0
2019,"Spring","UE Portugal","Persona110091471246","Basic 1","Solano EN2 - Basic 1 (Spring 2019)","No Show",0
2019,"Spring","UEM","Persona11009168013120570631651328","Basic 1","Diaz EN1 - Basic 1 (Spring 2019)","No Show",0
2019,"Spring","UEM","Persona18397320804976","Basic 1","Diaz EN2 - Basic 1 (Spring 2019)","No Show",0
2019,"Spring","UEM","Persona469224266010413","Basic 1","Diaz EN2 - Basic 1 (Spring 2019)","No Show",0
2019,"Spring","UEM","Persona110091679982476944","Basic 1","Diaz EN2 - Basic 1 (Spring 2019)","No Show",0
2018,"Spring","AIEP","Persona131039737534125","Basic 1","Escalona EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","EAD","Persona235408432587155","Basic 1","Escalona EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","EAD","Persona1054451521","Basic 1","Escalona EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","EAD","Persona4606323698276","Basic 1","Escalona EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","FMU","Persona1456369909844982","Basic 1","Escalona EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","FMU","Persona4776316364327404","Basic 1","Levano EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","FMU","Persona21052319899269","Basic 1","Levano EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UAM BR","Persona4606323698288627","Basic 1","Escalona EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UAM BR","Persona314664601093629824","Basic 1","Levano EN2 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UAM BR","Persona41446594228489035776","Basic 1","Levano EN2 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UDLA CL","Persona3481408017284","Basic 1","Escalona EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UEM","Persona4606319226215389","Basic 1","Loya EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UiP","Persona10541385962663598","Basic 1","Escalona EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UiP","Persona21061854551","Basic 1","Levano EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UNIFACS","Persona11485388027","Basic 1","Levano EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UNIFACS","Persona41438405099","Basic 1","Escalona EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UNINORTE","Persona2100575440","Basic 1","Levano EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UNINORTE","Persona66490704741","Basic 1","Levano EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UNINORTE","Persona99569996053","Basic 1","Levano EN2 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UNITEC HN","Persona3469022665261","Basic 1","Levano EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UNITEC HN","Persona3178077113","Basic 1","Levano EN2 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UNITEC HN","Persona105442449","Basic 1","Levano EN2 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UNITEC HN","Persona348139930","Basic 1","Levano EN2 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UNITEC HN","Persona348140461472","Basic 1","Levano EN2 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UNITEC HN","Persona1230861153128333","Basic 1","Levano EN2 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UnP","Persona4692239488","Basic 1","Levano EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Spring","UnP","Persona31780777413","Basic 1","Escalona EN1 - Basic 1 (Spring 2018)","No Show",0
2018,"Summer","AIEP","Persona148923409557064288","Basic 1","Levano EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","AIEP","Persona469224266010402881536","Basic 1","Dantas EN2 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","CIBERTEC","Persona1490909491692965","Basic 1","Levano EN4 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","FG","Persona278229786","Basic 1","Escalona EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","FMU","Persona10569774365","Basic 1","Levano EN2 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","FMU","Persona5780754640192","Basic 1","Levano EN2 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","FMU","Persona667938109","Basic 1","Levano EN2 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","FMU","Persona1348337241","Basic 1","Levano EN4 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","Servicios Andinos","Persona123086033757710516224","Basic 1","Gil EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","Servicios Andinos","Persona81328434395394640","Basic 1","Levano EN4 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","Servicios Andinos","Persona3760550639336350023680","Basic 1","Levano EN4 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","Servicios Andinos","Persona257179557919026151424","Basic 1","Levano EN4 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","Servicios Andinos","Persona105442563376555360256","Basic 1","Levano EN4 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UAM BR","Persona10687849791","Basic 1","Levano EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UAM BR","Persona470214884","Basic 1","Levano EN2 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UAM BR","Persona817425293921","Basic 1","Levano EN2 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UAM BR","Persona2782322378194","Basic 1","Levano EN2 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UAM BR","Persona31467700966","Basic 1","Levano EN3 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UAM BR","Persona105413477905","Basic 1","Levano EN3 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UAM BR","Persona1100914685","Basic 1","Levano EN3 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UAM BR","Persona1100916800","Basic 1","Levano EN3 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UAM BR","Persona3624667449","Basic 1","Levano EN3 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UAM BR","Persona1230861153128","Basic 1","Levano EN3 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UAM BR","Persona414384024","Basic 1","Levano EN4 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UDLA CL","Persona3481408017284","Basic 1","Escalona EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UiP","Persona49238383541705","Basic 1","Gil EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNAB","Persona426397209","Basic 1","Gil EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNIFACS","Persona56373868","Basic 1","Dantas EN2 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNIFACS","Persona34825671725","Basic 1","Escalona EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNIFACS","Persona2830798","Basic 1","Levano EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNIFACS","Persona148367149","Basic 1","Levano EN2 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNIFACS","Persona29694811","Basic 1","Levano EN3 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNIFACS","Persona10544311","Basic 1","Levano EN3 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNINORTE","Persona57457672343","Basic 1","Levano EN2 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNINORTE","Persona74276599","Basic 1","Levano EN2 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNINORTE","Persona33334708658","Basic 1","Levano EN3 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNINORTE","Persona11009168","Basic 1","Levano EN3 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNINORTE","Persona13103494587","Basic 1","Levano EN3 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UniRitter","Persona10541356735","Basic 1","Levano EN3 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UniRitter","Persona13483848495","Basic 1","Levano EN4 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNITEC HN","Persona1071920387478201856","Basic 1","Gil EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNITEC HN","Persona337803232933271744","Basic 1","Dantas EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNITEC HN","Persona58147467850871456","Basic 1","Dantas EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNITEC HN","Persona664879040139739875246080","Basic 1","Dantas EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNITEC HN","Persona9957259352754356224","Basic 1","Dantas EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNITEC HN","Persona100499622544076848","Basic 1","Dantas EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNITEC HN","Persona317871690801668292608","Basic 1","Hall EN2 - First Discoveries (Summer 2018)","No Show",0
2018,"Summer","UNITEC HN","Persona3892318216","Basic 1","Levano EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNITEC HN","Persona155694277897","Basic 1","Levano EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNITEC HN","Persona49238383541","Basic 1","Levano EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UNITEC Mx","Persona11009168061719","Basic 1","Gil EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UnP","Persona131039809928","Basic 1","Escalona EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UnP","Persona3481978290","Basic 1","Levano EN3 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UPC","Persona36056943","Basic 1","Dantas EN2 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UPN","Persona99599266634771216","Basic 1","Dantas EN2 - Basic 1 (Summer 2018)","No Show",0
2018,"Summer","UPN","Persona42646239155778084864","Basic 1","Levano EN1 - Basic 1 (Summer 2018)","No Show",0
2018,"Winter","AIEP","Persona995726525329708288","Basic 1","Dantas EN1 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","FADERGS","Persona348140460414","Basic 1","Dantas EN1 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","FG","Persona5746652341504594411520","Basic 1","Febres EN1 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","FMU","Persona3333469691","Basic 1","Dantas EN1 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","FMU","Persona11009168004","Basic 1","Dantas EN1 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","FPB","Persona10050443481","Basic 1","Dantas EN1 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","FPB","Persona1456369945","Basic 1","Dantas EN2 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","FPB","Persona17826982754","Basic 1","Febres EN1 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","UEM","Persona3481404603319930","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","UEM","Persona34814046018554252230656","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","UEM","Persona1189193851792542","Basic 1","McKinnon EN1 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","UiP","Persona6658","Basic 1","Gil EN2 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","UNIFACS","Persona1230861532209911693312","Basic 1","Dantas EN2 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","UNIFACS","Persona334245614094960","Basic 1","Gil EN1 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","UNINORTE","Persona1154011483","Basic 1","Febres EN1 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","UNINORTE","Persona10496238","Basic 1","Gil EN1 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","UNINORTE","Persona2571190440","Basic 1","Gil EN2 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","UnP","Persona4492007884","Basic 1","Febres EN1 - Basic 1 (Winter 2018)","No Show",0
2018,"Winter","UVM CL","Persona46925197688813","Basic 1","Gil EN1 - Basic 1 (Winter 2018)","No Show",0
2018,"Fall","FMU | FIAM FAAM","Persona664213959743","Basic 1","Gil EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","FMU | FIAM FAAM","Persona2969514120","Basic 1","Gil EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","FMU | FIAM FAAM","Persona3333470865841","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","FMU | FIAM FAAM","Persona3148679745","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","Gest?o S?o Paulo","Persona138528689452","Basic 1","Diaz EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","Servicios Andinos","Persona581399189715476","Basic 1","Gil EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","Servicios Andinos","Persona813273170659314304","Basic 1","Gil EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","Servicios Andinos","Persona81328434395394640","Basic 1","Gil EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","Servicios Andinos","Persona257179557919026151424","Basic 1","Gil EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","Servicios Andinos","Persona123086033757710516224","Basic 1","Solano EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","Servicios Andinos","Persona3760550639336350023680","Basic 1","Solano EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","Servicios Andinos","Persona333438602657988608000","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","Servicios Andinos","Persona99740274805088144","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","Servicios Andinos","Persona105442563376555360256","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UAM","Persona43806527128","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UAM","Persona142035622","Basic 1","Escalona EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UAM","Persona5814723821","Basic 1","Gil EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UAM","Persona744426827385","Basic 1","Gil EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UAM","Persona33334708804","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UAM","Persona105413604498","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UAM","Persona389232472730","Basic 1","Diaz EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UAM","Persona41438426353","Basic 1","Diaz EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UAM","Persona38923259344682","Basic 1","Diaz EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UAM","Persona33790797760884","Basic 1","Escalona EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UEM","Persona110091680222309728","Basic 1","Solano EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UiP","Persona18278895","Basic 1","Gil EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UiP","Persona1225472486","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UiP","Persona3149663787679","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UNAB","Persona742994831342","Basic 1","Gil EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UNIFACS","Persona33798195","Basic 1","Escalona EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UNIFACS","Persona1486950026","Basic 1","Gil EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UNIFACS","Persona105426804055786224","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UNIFACS","Persona3147724799153","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UNIFACS","Persona4143840973277","Basic 1","Diaz EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UniFG","Persona8802490223","Basic 1","Gil EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UNINORTE","Persona57457672343","Basic 1","Gil EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UNINORTE","Persona414465801","Basic 1","Diaz EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UNINORTE","Persona155696542","Basic 1","Diaz EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UNITEC HN","Persona1510408054206018879488","Basic 1","Gil EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UNITEC HN","Persona1100916806185513254912","Basic 1","Solano EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UNITEC HN","Persona1101279799615512117248","Basic 1","Solano EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UNITEC HN","Persona389232345960227200","Basic 1","Diaz EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UNITEC HN","Persona29695319783","Basic 1","Escalona EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UnP","Persona744426827384","Basic 1","Gil EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UnP","Persona34814046034","Basic 1","Solano EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UnP","Persona11458704196","Basic 1","Solano EN1 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UnP","Persona33334708657813","Basic 1","Solano EN2 - Basic 1 (Fall 2018)","No Show",0
2018,"Fall","UnP","Persona131065789248","Basic 1","Diaz EN1 - Basic 1 (Fall 2018)","No Show",0
